
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 2306      0.00      0.00    652.00 2323    0 1827    0    mud   wall    mud   wall
Object:   OBJ06090    580      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06091    580      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06092    580      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06093    580      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06094    580      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06095    580      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ06096    580      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06097    580      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06098    580      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06099    580      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06100    580      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Cell:  581  26000.00   9000.00    -12.36  601  560  582  580  plain    mud    mud    mud
Object:   OBJ06101    581      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06102    581      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ06103    581      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06104    581      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06105    581      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06106    581      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06107    581      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ06108    581      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06109    581      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06110    581      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06111    581      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06112    581      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06113    581      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06114    581      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06115    581      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06116    581      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ06117    581      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06118    581      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06119    581      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06120    581      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Cell:  582  27000.00   9000.00     66.04  602  561  583  581  plain  plain  plain    mud
Object:   OBJ06121    582      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06122    582      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06123    582      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06124    582      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06125    582      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06126    582      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06127    582      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06128    582      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06129    582      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06130    582      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06131    582      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06132    582      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06133    582      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06134    582      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06135    582      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06136    582      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06137    582      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06138    582      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ06139    582      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06140    582      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Cell:  583  28000.00   9000.00    196.18  603  562  584  582  plain  plain    mud  plain
Object:   OBJ06141    583      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06142    583      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ06143    583      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06144    583      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06145    583      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06146    583      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06147    583      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06148    583      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06149    583      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ06150    583      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06151    583      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06152    583      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ06153    583      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06154    583      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06155    583      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06156    583      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06157    583      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06158    583      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06159    583      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ06160    583      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Cell:  584  29000.00   9000.00    203.77  604  563  585  583  plain  plain    mud    mud
Object:   OBJ06161    584      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06162    584      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ06163    584      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06164    584      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ06165    584      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06166    584      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ06167    584      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06168    584      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06169    584      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06170    584      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06171    584      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06172    584      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06173    584      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06174    584      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ06175    584      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06176    584      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ06177    584      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06178    584      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06179    584      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06180    584      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Cell:  585  30000.00   9000.00    116.55  605  564    0  584    mud    mud   wall    mud
Object:   OBJ06181    585      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06182    585      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06183    585      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ06184    585      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06185    585      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06186    585      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06187    585      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06188    585      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ06189    585      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06190    585      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06191    585      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06192    585      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06193    585      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ06194    585      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06195    585      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06196    585      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ06197    585      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06198    585      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06199    585      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ06200    585      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Cell: 2474      0.00  10000.00    248.62 2488 2458 1991    0    mud    mud    mud   wall
Object:   OBJ06201   2474      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06202   2474      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06203   2474      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06204   2474      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ06205   2474      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06206   2474      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06207   2474      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06208   2474      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06209   2474      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06210   2474      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06211   2474      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06212   2474      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06213   2474      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06214   2474      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06215   2474      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06216   2474      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06217   2474      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06218   2474      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06219   2474      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06220   2474      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Cell: 1991   1000.00  10000.00   -140.27 2489 2459 1992 2474    mud    mud    mud    mud
Object:   OBJ06221   1991      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ06222   1991      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06223   1991      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06224   1991      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06225   1991      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06226   1991      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06227   1991      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ06228   1991      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06229   1991      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06230   1991      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06231   1991      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06232   1991      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ06233   1991      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06234   1991      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06235   1991      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06236   1991      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06237   1991      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ06238   1991      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ06239   1991      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06240   1991      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Cell: 1992   2000.00  10000.00   -420.80 2490 1978 1173 1991    mud    mud  plain    mud
Object:   OBJ06241   1992      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06242   1992      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06243   1992      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06244   1992      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06245   1992      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ06246   1992      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06247   1992      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06248   1992      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06249   1992      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06250   1992      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06251   1992      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06252   1992      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ06253   1992      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06254   1992      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06255   1992      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ06256   1992      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06257   1992      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ06258   1992      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06259   1992      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06260   1992      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Cell: 1173   3000.00  10000.00   -342.37 1188 1158 1174 1992    mud    mud    mud  plain
Object:   OBJ06261   1173      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06262   1173      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06263   1173      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ06264   1173      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06265   1173      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ06266   1173      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ06267   1173      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ06268   1173      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06269   1173      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06270   1173      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06271   1173      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ06272   1173      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ06273   1173      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06274   1173      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06275   1173      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ06276   1173      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06277   1173      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06278   1173      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06279   1173      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06280   1173      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Cell: 1174   4000.00  10000.00   -557.36 1189 1159 1175 1173    mud    mud    mud    mud
Object:   OBJ06281   1174      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06282   1174      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06283   1174      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06284   1174      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ06285   1174      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06286   1174      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06287   1174      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ06288   1174      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06289   1174      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06290   1174      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06291   1174      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06292   1174      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06293   1174      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06294   1174      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ06295   1174      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06296   1174      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06297   1174      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06298   1174      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06299   1174      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06300   1174      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Cell: 1175   5000.00  10000.00   -269.43 1190 1160 1176 1174    mud    mud  plain    mud
Object:   OBJ06301   1175      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06302   1175      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06303   1175      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06304   1175      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06305   1175      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06306   1175      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ06307   1175      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06308   1175      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ06309   1175      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06310   1175      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06311   1175      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06312   1175      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ06313   1175      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06314   1175      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06315   1175      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ06316   1175      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06317   1175      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06318   1175      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06319   1175      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06320   1175      Vrs    50.00    mineral     1.00     1.00            olivedrab       rock      small             
Cell: 1176   6000.00  10000.00   -179.81 1191 1161 1177 1175    mud    mud  plain  plain
Object:   OBJ06321   1176      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06322   1176      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06323   1176      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06324   1176      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06325   1176      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06326   1176      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06327   1176      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06328   1176      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06329   1176      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06330   1176      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06331   1176      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06332   1176      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ06333   1176      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ06334   1176      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06335   1176      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ06336   1176      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06337   1176      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ06338   1176      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06339   1176      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06340   1176      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Cell: 1177   7000.00  10000.00   -153.57 1192 1162 1178 1176    mud  plain    mud  plain
Object:   OBJ06341   1177      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06342   1177      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06343   1177      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06344   1177      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ06345   1177      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06346   1177      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ06347   1177      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ06348   1177      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06349   1177      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06350   1177      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ06351   1177      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06352   1177      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06353   1177      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06354   1177      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06355   1177      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ06356   1177      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06357   1177      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ06358   1177      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06359   1177      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ06360   1177      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 1178   8000.00  10000.00     27.77 1193 1163 1179 1177  plain    mud  plain    mud
Object:   OBJ06361   1178      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ06362   1178      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ06363   1178      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06364   1178      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ06365   1178      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ06366   1178      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06367   1178      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06368   1178      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06369   1178      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ06370   1178      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ06371   1178      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ06372   1178      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ06373   1178      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ06374   1178      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ06375   1178      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
